,시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,음식물 처리방법,소독관리-관리방식,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리형태,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애우),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,"주차관제, 홈네트워크",관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,주소,위도,경도
34,서울특별시,중구,,신당동,A10025456,신당 파인힐 하나유보라,아파트,서울특별시 중구 신당동 171 신당 파인힐 하나유보라,서울특별시 중구 왕십리로 407,임대,20190607,20190625,6,718,718,0,위탁관리,개별난방,혼합식,반도건설,(주)하나스테이제1호위탁관리부동산투자회사,주식회사 에이치엔서브,위탁관리,5.0,위탁관리,3.0,,위탁관리,4.0,음식물쓰레기종량제,위탁관리,12.0,도포식,철근콘크리트구조,3000,종합계약,상주선임,GR형,부스타방식,위탁관리,0.0,0.0,12.0,0.0,0.0,0.0,504,0.0,504.0,144.0,무,"서울 중구 왕십리로 407 (신당동, 신당파인힐 하나유보라)",0222567293,222567294.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",20,20.0,3,왕십리로 407,37.5612735,127.0353846
35,서울특별시,중구,,신당동,A10025372,신당KCC스위첸아파트,아파트,서울특별시 중구 신당동 856 신당KCC스위첸아파트,서울특별시 중구 난계로 130,분양,20190605,20190806,3,176,176,0,위탁관리,개별난방,계단식,kcc건설,신당제11구역주택재개발정비사업주합,대원종합관리(주),위탁관리,3.0,위탁관리,2.0,새롬에스앤씨(주),위탁관리,2.0,음식물쓰레기종량제,위탁관리,12.0,분무식,콘크리트구조,1450,단일계약,상주선임,R형,부스타방식,위탁관리,7.0,0.0,0.0,1.0,0.0,0.0,176,16.0,160.0,76.0,유,서울시 중구 난계로 130,0222567502,222567503.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",16,16.0,3,난계로 130,36.16305,127.7980649
36,서울특별시,중구,,신당동,A10045302,신당남산타운(분양),아파트,서울특별시 중구 신당동 844 신당남산타운(분양),서울특별시 중구 다산로 32,분양,20020525,20090511,35,3116,3116,0,자치관리,개별난방,혼합식,현대건설.SK건설.동아건설,신당3구역 주택재개발 사업조함, ,자치관리,24.0,위탁관리,68.0,(주)원광,위탁관리,30.0,음식물쓰레기종량제,위탁관리,4.0,"도포식,분무식,독이식",철근콘크리트구조,10350,단일계약,상주선임,기타,고가수조식,위탁관리,74.0,0.0,0.0,0.0,0.0,0.0,3319,878.0,2441.0,589.0,유,서울시 중구 다산로 32,0222337500,222318724.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",18,18.0,3,다산로 32,35.0758454,128.954453
37,서울특별시,중구,,신당동,A10045301,신당남산타운임대,아파트,서울특별시 중구 신당동 844 신당남산타운임대,서울특별시 중구 다산로 32,임대,20020525,20090511,7,2034,2034,0,위탁관리,개별난방,복도식,동아건설,sh공사,주식회사 한빛종합관리,위탁관리,12.0,위탁관리,14.0,(주)조현시스템,위탁관리,8.0,차량수거방식,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,4585,단일계약,상주선임,P형,부스타방식,위탁관리,24.0,0.0,0.0,1.0,0.0,0.0,776,187.0,589.0,135.0,무,서울 중구 다산로 32,0222560037,222560039.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",18,18.0,0,다산로 32,35.0758454,128.954453
38,서울특별시,중구,,신당동,A10045403,신당삼성(분양),아파트,서울특별시 중구 신당동 843 신당삼성(분양),서울특별시 중구 청구로1길 23,분양,19991222,20090511,14,994,994,0,위탁관리,개별난방,혼합식,삼성물산,삼성물산,세화종합관리(주),위탁관리,10.0,위탁관리,12.0,코리아이지텔(주),위탁관리,11.0,음식물쓰레기종량제,위탁관리,12.0,분무식,철근콘크리트구조,4050,종합계약,상주선임,R형,고가수조식,위탁관리,25.0,0.0,0.0,0.0,0.0,0.0,1277,183.0,1094.0,223.0,무,서울 중구 청구로 1길 23,0222368496,222368497.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소, 기타",23,23.0,5,청구로1길 23,37.5559319,127.0151036
39,서울특별시,중구,,신당동,A10045401,신당삼성임대,아파트,서울특별시 중구 신당동 843 신당삼성임대,서울특별시 중구 청구로1길 23,임대,19991222,20090511,3,440,440,0,위탁관리,개별난방,복도식,삼성물산,삼성물산,(주)이오티앤디,위탁관리,5.0,위탁관리,2.0,(주)듀델코리아,위탁관리,2.0,음식물쓰레기종량제,위탁관리,4.0,"분무식,독이식",철근콘크리트구조,1125,단일계약,상주선임,P형,고가수조식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,136,29.0,107.0,21.0,무,서울시 중구 청구로1길 23 신당삼성제2관리사무소 ,0222524953,222524954.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",21,21.0,3,청구로1길 23,37.5559319,127.0151036
40,서울특별시,중구,,신당동,A10045404,신당약수하이츠,아파트,서울특별시 중구 신당동 842 신당약수하이츠,서울특별시 중구 동호로10길 30,분양,19990729,20090511,16,1598,1598,0,위탁관리,개별난방,혼합식,동아건설(주),동아건설(주),에이제이대원 주식회사,위탁관리,12.0,위탁관리,17.0,(주)굿모닝대양,위탁관리,15.0,거점장비수거방식,위탁관리,12.0,-,철근콘크리트구조,5500,단일계약,상주선임,GR형,압력탱크식,위탁관리,36.0,0.0,0.0,0.0,0.0,0.0,1835,454.0,1381.0,275.0,유,서울 중구 동호로 10길 30,0222543092,222543093.0,"관리사무소, 노인정, 어린이놀이터",20,20.0,3,동호로10길 30,37.5547498,127.0119819
41,서울특별시,중구,,신당동,A10045001,신당푸르지오,아파트,서울특별시 중구 신당동 850 신당푸르지오,서울특별시 중구 다산로36길 110,분양,20051228,20090511,9,461,461,0,위탁관리,개별난방,계단식,대우건설(주),신당동 동화주택 주택재개발조합,서림주택관리(주),위탁관리,6.0,위탁관리,7.0,(주)국보,위탁관리,5.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,기구부착식,독이식",철근콘크리트구조,2000,단일계약,상주선임,R형,부스타방식,위탁관리,12.0,0.0,0.0,0.0,0.0,0.0,649,0.0,649.0,138.0,무,서울시 중구 다산로 36길 110,0222541020,222541021.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",23,23.0,3,다산로36길 110,37.5624598,127.0164076
42,서울특별시,중구,,신당동,A10045601,신당현대,아파트,서울특별시 중구 신당동 840 신당현대,서울특별시 중구 다산로36길 109,분양,19930917,20090511,10,942,942,0,위탁관리,개별난방,혼합식,현대건설(주),신당제1구역 재개발조합,서림주택관리(주),위탁관리,8.0,위탁관리,25.0,한국보안컨설팅(주),위탁관리,9.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식",철근콘크리트구조,2500,단일계약,상주선임,P형,부스타방식,위탁관리,20.0,0.0,0.0,0.0,0.0,0.0,742,742.0,0.0,104.0,무,서울시 중구 다산로 36길 109,0222350993,222373853.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,0,다산로36길 109,37.5624598,127.0164076
43,서울특별시,중구,,신당동,A10023488,약수역 더시티,,서울특별시 중구 신당동 367-15 약수역 더시티,서울특별시 중구 동호로7길 14,분양,20210326,20221216,1,153,153,0,위탁관리,개별난방,복도식,(주)일군토건,약수시장재개발협동조합,주식회사 씨엠자산,위탁관리,6.0,위탁관리,2.0,주식회사 씨엠 자산,위탁관리(직영+위탁),1.0,차량수거방식,,,-,철골콘크리트구조,2450,종합계약,상주선임,GR형,부스타방식,위탁관리,3.0,0.0,0.0,1.0,0.0,0.0,96,4.0,92.0,60.0,무,"서울시 중구 동호로 7길 14 (신당동 , 약수역 더시티)",0222330168,222330169.0,"관리사무소, 자전거보관소",11,11.0,0,동호로7길 14,37.5516408,127.010791
44,서울특별시,중구,,신당동,A10045402,약수하이츠아파트(임대),아파트,서울특별시 중구 신당동 842 약수하이츠아파트(임대),서울특별시 중구 동호로10길 30,임대,19990729,20090511,3,684,684,0,위탁관리,개별난방,복도식,동아건설,동아건설,(주)미래에이비엠,위탁관리,5.0,위탁관리,6.0,백송종합관리,위탁관리,3.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,1180,단일계약,위탁선임,P형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,194,54.0,140.0,44.0,무,서울시 중구 동호로10길 30,0222520452,222520453.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",18,18.0,0,동호로10길 30,37.5547498,127.0119819
45,서울특별시,중구,,신당동,A10045002,청구e편한세상(분양),아파트,서울특별시 중구 신당동 852 청구e편한세상(분양),서울특별시 중구 청구로 64,분양,20111213,20120206,13,737,737,0,위탁관리,개별난방,계단식,대림산업,신당 제7주택재개발아파트,대한산업개발(주),위탁관리,8.0,위탁관리,6.0,홈스웰,위탁관리,11.0,음식물쓰레기종량제,위탁관리,12.0,도포식,철근콘크리트구조,3250,종합계약,상주선임,R형,부스타방식,위탁관리,33.0,0.0,31.0,2.0,0.0,0.0,1002,23.0,979.0,208.0,유,"서울시 중구  청구로 64 (신당동, 청구e편한세상아파트)",0222368877,222365535.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",15,15.0,3,청구로 64,37.5598375,127.014871
46,서울특별시,중구,,신당동,A10078103,청구e편한세상임대,아파트,서울특별시 중구 신당동 852-1 청구e편한세상임대,서울특별시 중구 청구로 64,임대,20111213,20120427,2,158,158,0,위탁관리,개별난방,복도식,대림산업주식회사,신당제7주택재개발정비사업조합,대한종합개발(주),위탁관리,3.0,위탁관리,2.0,위더스엠엔씨,위탁관리,1.0,차량수거방식,자치관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,950,단일계약,위탁선임,R형,부스타방식,위탁관리,2.0,0.0,0.0,0.0,0.0,0.0,112,17.0,95.0,27.0,무,서울 중구 청구로 64(신당동6동)  ,0222566994,222566995.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",15,15.0,2,청구로 64,37.5598375,127.014871
47,서울특별시,중구,,신당동,A13302201,한진해모로,아파트,서울특별시 중구 신당동 845 한진해모로,서울특별시 중구 왕십리로39길 30,분양,20010618,20090511,3,246,246,0,자치관리,개별난방,혼합식,한진중공업,한진중공업, ,자치관리,3.0,자치관리,2.0,,자치관리,3.0,음식물쓰레기종량제,위탁관리(직영+위탁),17.0,"도포식,분무식,독이식",철골철근콘크리트구조,1150,종합계약,위탁선임,P형,기타,위탁관리,7.0,0.0,0.0,0.0,7.0,0.0,271,91.0,180.0,88.0,유,서울시 성동구 왕십리로 31길20,0222965333,222965334.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",21,21.0,2,왕십리로39길 30,37.5643416,127.0262602
48,서울특별시,중구,,흥인동,A10095501,동대문와이즈캐슬,주상복합,서울특별시 중구 흥인동 119 동대문와이즈캐슬,서울특별시 중구 퇴계로75길 7,분양,20141023,20141125,1,150,150,0,위탁관리(직영+위탁),개별난방,복도식,롯데건설(주),애경개발(주),율산개발 유한회사,위탁관리(직영+위탁),3.0,위탁관리,3.0,,위탁관리,1.0,음식물쓰레기종량제,위탁관리,6.0,분무식,철골철근콘크리트구조,1600,단일계약,상주선임,R형,부스타방식,위탁관리,2.0,0.0,0.0,0.0,0.0,0.0,94,4.0,90.0,67.0,무,서울특별시중구퇴계로75길7,0222567161,222567163.0,"관리사무소, 문고, 커뮤니티공간, 자전거보관소",15,15.0,3,퇴계로75길 7,37.56571185,127.01546186394597
49,서울특별시,중구,,흥인동,A10095502,청계천두산위브더제니스,주상복합,서울특별시 중구 흥인동 13-1 청계천두산위브더제니스,서울특별시 중구 다산로46길 17,분양,20141222,20141229,1,295,295,0,위탁관리,개별난방,혼합식,두산중공업,아시아신탁(주), ,위탁관리,12.0,위탁관리,9.0,(주)에스텍시스템,위탁관리,10.0,기타,위탁관리,12.0,"분무식,기구부착식",철근콘크리트구조,4135.464,단일계약,상주선임,R형,부스타방식,위탁관리,0.0,0.0,0.0,0.0,8.0,0.0,618,0.0,618.0,237.0,유,서울시 중구 다산로46길 17 (흥인동) 청계천두산위브더제니스 관리사무소,0222562345,222560090.0,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 기타",36,36.0,6,다산로46길 17,37.566472,127.0172594
50,서울특별시,중구,,황학동,A10044001,SH황학롯데캐슬베네치아,아파트,서울특별시 중구 황학동 2545 SH황학롯데캐슬베네치아,서울특별시 중구 청계천로 400,임대,20081222,20090511,1,336,336,0,위탁관리,개별난방,복도식,롯데건설,황학구역주택재개발조합,(주)두온종합관리,위탁관리,4.0,위탁관리,2.0,원앤원산업개발,위탁관리,2.0,음식물쓰레기종량제,위탁관리,12.0,분무식,일반철골구조,1150,단일계약,상주선임,R형,부스타방식,위탁관리,3.0,0.0,0.0,1.0,1.0,0.0,151,151.0,0.0,46.0,무,서울 중구 청계천로 400 황학롯데캐슬베네치아 106동 6층 관리사무소,0220486114,220486115.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터",33,33.0,0,청계천로 400,37.57132635,127.02140381132995
51,서울특별시,중구,,황학동,A10044002,롯데캐슬베네치아,아파트,서울특별시 중구 황학동 2545 롯데캐슬베네치아,서울특별시 중구 청계천로 400,분양,20081222,20090511,5,1534,1534,0,위탁관리,개별난방,복도식,롯데건설,황학주택재개발조합,광인산업(주),위탁관리,15.0,위탁관리,17.0,케이티팝스시큐리티,위탁관리,19.0,음식물쓰레기종량제,위탁관리,66.0,"분무식,독이식",일반철골구조,6150,종합계약,상주선임,R형,부스타방식,위탁관리,20.0,0.0,0.0,5.0,0.0,0.0,1959,1959.0,0.0,810.0,유,서울시 중구 청계천로 400,0220486100,220486101.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",33,33.0,0,청계천로 400,37.57132635,127.02140381132995
52,서울특별시,중구,,황학동,A10086801,황학아크로타워,주상복합,서울특별시 중구 황학동 2523 황학아크로타워,서울특별시 중구 퇴계로 447,분양,20100331,20100805,3,263,263,0,위탁관리,개별난방,계단식,대림산업,즐거운나라,(주)신화비엠씨,위탁관리,5.0,위탁관리,6.0,(주)신화비엠씨,위탁관리,4.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,2800,종합계약,상주선임,R형,부스타방식,위탁관리,6.0,0.0,0.0,3.0,0.0,0.0,414,0.0,414.0,185.0,유,서울시 중구 퇴계로 447 황학아크로타워,0222343581,222343582.0,"관리사무소, 어린이놀이터",20,20.0,0,퇴계로 447,37.8604118,127.7337748
53,서울특별시,중구,,정동,A10024359,삼정아트테라스정동,도시형 생활주택(아파트),서울특별시 중구 정동 37 삼정아트테라스정동,서울특별시 중구 서소문로 89-20,분양,20201221,20210324,1,168,168,0,위탁관리,개별난방,복도식,삼정기업,(주)수경하우징,(주)대호안전관리공사,위탁관리,4.0,기타,,,위탁관리,3.0,기타,기타,,-,철골철근콘크리트구조,1850,종합계약,상주선임,R형,부스타방식,관리방식미정,2.0,0.0,0.0,0.0,0.0,0.0,131,5.0,126.0,50.0,무,서울시 중구 서서문로 89-20,027799114,27799115.0,"관리사무소, 휴게시설, 자전거보관소",9,9.0,5,서소문로 89-20,37.5593408,126.9635401
54,서울특별시,중구,,순화동,A10027364,덕수궁롯데캐슬아파트 ,아파트,서울특별시 중구 순화동 217 덕수궁롯데캐슬아파트 ,,분양,20160831,20161017,2,296,296,0,위탁관리,개별난방,복도식,롯데건설,순화 제1-1구역 도시환경정비사업조합,율산개발(주),위탁관리,5.0,위탁관리,5.0,에스텍시스템,위탁관리,6.0,차량수거방식,위탁관리,4.0,분무식,철근콘크리트구조,2750,종합계약,상주선임,R형,부스타방식,위탁관리,6.0,2.0,0.0,0.0,0.0,0.0,363,0.0,363.0,170.0,유,서울특별시 중구 서소문로9길 28,027798434,27798435.0,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",22,22.0,5,,0.0,0.0
